# twice: 1 8 6 9 => 3 10 18 19
# twice: 1 6 8 9 => 4 17 22 25
-1 2 -2 1
-2 2 2 -1
-3 1 -1 3
-3 -1 2 2
# twice: 1 6 8 9 => 4 17 22 25
-1 2 -2 1
-2 2 2 -1
-3 1 -1 3
-3 2 2 0
# twice: 1 6 8 9 => 3 10 18 19
0 -2 3 -1
0 -1 2 0
-2 3 -2 2
-2 3 -3 3
# twice: 1 6 8 9 => 3 10 18 19
0 -2 3 -1
0 2 2 -2
-2 3 -2 2
-2 3 -3 3
# twice: 8 1 6 9 => 17 7 14 20
0 -1 0 2
0 -2 3 -1
-1 -2 1 2
0 -1 -1 3
# twice: 8 1 6 9 => 17 7 14 20
0 -1 0 2
0 -2 3 -1
2 1 -2 1
0 -1 -1 3
# twice: 8 1 6 9 => 17 14 7 20
0 -1 0 2
2 -2 3 -2
-3 -2 1 3
0 -1 -1 3
# twice: 8 1 6 9 => 17 14 7 20
0 -1 0 2
2 -2 3 -2
0 1 -2 2
0 -1 -1 3
# twice: 8 1 6 9 => 17 22 4 25
0 -1 0 2
3 -2 0 0
-2 -1 2 1
2 0 -3 3
# twice: 8 1 6 9 => 17 22 4 25
0 -1 0 2
3 -2 0 0
1 2 -1 0
2 0 -3 3
# twice: 8 1 6 9 => 17 7 14 20
0 -1 0 2
3 1 0 -2
-1 -2 1 2
0 -1 -1 3
# twice: 8 1 6 9 => 17 7 14 20
0 -1 0 2
3 1 0 -2
2 1 -2 1
0 -1 -1 3
# twice: 3 10 18 19 => 3 37 36 46
0 0 -3 3
0 -2 0 3
1 3 -3 3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
0 0 -3 3
0 -2 0 3
2 3 0 0
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
0 0 -3 3
0 -2 0 3
3 3 3 -3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
0 0 -3 3
1 -2 3 0
1 3 -3 3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
0 0 -3 3
1 -2 3 0
2 3 0 0
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
0 0 -3 3
1 -2 3 0
3 3 3 -3
3 -2 0 3
# twice: 1 8 6 9 => 3 10 18 19
0 0 -1 1
0 -1 0 2
-1 2 -1 1
-3 -1 2 2
# twice: 1 8 6 9 => 3 10 18 19
0 0 -1 1
0 -1 0 2
-1 2 -1 1
0 2 -1 1
# twice: 1 8 6 9 => 3 10 18 19
0 0 -1 1
3 2 -3 1
-1 2 -1 1
-3 -1 2 2
# twice: 1 8 6 9 => 3 10 18 19
0 0 -1 1
3 2 -3 1
-1 2 -1 1
0 2 -1 1
# twice: 3 10 18 19 => 16 41 23 44
0 0 3 -2
-3 3 -1 2
3 3 -3 2
1 2 -2 3
# twice: 3 10 18 19 => 16 41 23 44
0 0 3 -2
-3 3 -1 2
3 3 -3 2
2 2 1 0
# twice: 3 10 18 19 => 16 41 23 44
0 0 3 -2
-2 3 2 -1
3 3 -3 2
1 2 -2 3
# twice: 3 10 18 19 => 16 41 23 44
0 0 3 -2
-2 3 2 -1
3 3 -3 2
2 2 1 0
# twice: 17 7 14 20 => 53 12 19 54
0 1 -1 3
-2 0 -1 3
-2 3 -2 3
0 2 0 2
# twice: 17 7 14 20 => 53 12 19 54
0 1 -1 3
-2 0 -1 3
-1 2 3 -1
0 2 0 2
# twice: 1 6 8 9 => 3 10 18 19
0 1 3 -3
0 -1 2 0
-2 3 -2 2
-2 3 -3 3
# twice: 1 6 8 9 => 3 10 18 19
0 1 3 -3
0 2 2 -2
-2 3 -2 2
-2 3 -3 3
# twice: 1 8 6 9 => 4 17 22 25
0 2 1 -2
-2 -1 0 3
-2 3 0 0
-3 2 2 0
# twice: 1 8 6 9 => 4 17 22 25
0 2 1 -2
1 2 -3 2
-2 3 0 0
-3 2 2 0
# twice: 17 14 7 20 => 43 84 21 88
1 -2 2 2
1 2 -3 3
-2 3 -1 1
0 3 -2 3
# twice: 7 17 14 20 => 22 51 54 67
1 -1 -2 3
-2 -1 3 2
0 2 0 1
-1 0 1 3
# twice: 3 10 18 19 => 3 37 36 46
1 0 0 0
0 -2 0 3
1 3 -3 3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
1 0 0 0
0 -2 0 3
2 3 0 0
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
1 0 0 0
0 -2 0 3
3 3 3 -3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
1 0 0 0
1 -2 3 0
1 3 -3 3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
1 0 0 0
1 -2 3 0
2 3 0 0
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
1 0 0 0
1 -2 3 0
3 3 3 -3
3 -2 0 3
# twice: 8 1 6 9 => 14 17 7 20
1 0 1 0
1 -3 2 0
-3 -2 1 3
0 -1 -1 3
# twice: 8 1 6 9 => 14 17 7 20
1 0 1 0
1 -3 2 0
0 1 -2 2
0 -1 -1 3
# twice: 10 3 18 19 => 16 23 41 44
1 1 -3 3
-1 -1 2 0
-2 2 2 1
2 2 1 0
# twice: 18 19 21 28 => 86 95 97 134
1 1 1 1
2 2 1 0
1 -1 2 2
2 0 2 2
# twice: 18 19 21 28 => 86 95 97 134
1 1 1 1
3 -3 2 2
1 -1 2 2
2 0 2 2
# twice: 18 19 21 28 => 86 97 95 134
1 1 1 1
3 3 2 -2
-1 3 0 2
2 0 2 2
# twice: 8 1 6 9 => 10 3 18 19
1 2 -3 2
-3 -3 2 2
2 -1 2 -1
1 -1 2 0
# twice: 8 1 6 9 => 10 3 18 19
1 2 -3 2
0 0 -1 1
2 -1 2 -1
1 -1 2 0
# twice: 19 18 21 28 => 97 86 95 134
1 2 -2 3
1 1 1 1
0 1 1 2
2 3 2 0
# twice: 17 7 14 20 => 51 22 54 67
1 2 0 1
2 2 1 -2
0 -2 2 2
2 3 -2 2
# twice: 17 7 14 20 => 51 22 54 67
1 2 0 1
2 2 1 -2
0 -2 2 2
3 2 3 -2
# twice: 10 3 18 19 => 15 11 27 29
1 2 1 -1
3 0 0 -1
-2 3 0 2
0 3 -1 2
# twice: 21 19 18 28 => 95 86 97 134
1 2 2 0
1 3 2 -1
1 2 -1 2
2 0 2 2
# twice: 21 19 18 28 => 95 86 97 134
1 2 2 0
2 -2 3 1
1 2 -1 2
2 0 2 2
# twice: 21 19 18 28 => 95 97 86 134
1 2 2 0
2 -1 1 2
1 1 1 1
2 0 2 2
# twice: 14 17 7 20 => 29 34 44 53
1 2 3 -2
1 -2 2 2
0 3 -1 0
-1 0 1 3
# twice: 21 19 18 28 => 95 86 97 134
2 -3 3 2
1 3 2 -1
1 2 -1 2
2 0 2 2
# twice: 21 19 18 28 => 95 86 97 134
2 -3 3 2
2 -2 3 1
1 2 -1 2
2 0 2 2
# twice: 21 19 18 28 => 95 97 86 134
2 -3 3 2
2 -1 1 2
1 1 1 1
2 0 2 2
# twice: 19 18 21 28 => 97 86 95 134
2 -1 1 2
1 1 1 1
0 1 1 2
2 3 2 0
# twice: 17 14 7 20 => 41 16 23 44
2 -1 3 0
-3 0 1 3
-3 2 -2 3
1 -1 3 1
# twice: 17 14 7 20 => 41 16 23 44
2 -1 3 0
-3 0 1 3
3 -3 2 0
1 -1 3 1
# twice: 8 1 6 9 => 22 17 4 25
2 0 -2 2
1 -3 2 0
-2 -1 2 1
2 0 -3 3
# twice: 8 1 6 9 => 22 17 4 25
2 0 -2 2
1 -3 2 0
1 2 -1 0
2 0 -3 3
# twice: 3 10 18 19 => 3 37 36 46
2 0 3 -3
0 -2 0 3
1 3 -3 3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
2 0 3 -3
0 -2 0 3
2 3 0 0
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
2 0 3 -3
0 -2 0 3
3 3 3 -3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
2 0 3 -3
1 -2 3 0
1 3 -3 3
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
2 0 3 -3
1 -2 3 0
2 3 0 0
3 -2 0 3
# twice: 3 10 18 19 => 3 37 36 46
2 0 3 -3
1 -2 3 0
3 3 3 -3
3 -2 0 3
# twice: 18 19 21 28 => 97 86 95 134
2 1 -2 3
0 -1 1 3
-1 3 0 2
2 0 2 2
# twice: 10 3 18 19 => 23 16 41 44
2 1 0 0
-2 -1 -1 3
-2 2 2 1
2 2 1 0
# twice: 10 3 18 19 => 23 16 41 44
2 1 0 0
0 0 3 -2
-2 2 2 1
2 2 1 0
# twice: 7 17 14 20 => 22 51 54 67
2 2 1 -2
-2 -1 3 2
0 2 0 1
-1 0 1 3
# twice: 19 18 21 28 => 95 86 97 134
2 2 1 0
1 1 1 1
1 2 2 0
2 3 2 0
# twice: 17 14 7 20 => 43 84 21 88
2 2 3 -2
1 2 -3 3
-2 3 -1 1
0 3 -2 3
# twice: 17 4 22 25 => 58 59 69 90
2 2 3 -2
3 -2 3 -2
-3 1 3 2
3 2 -2 3
# twice: 8 1 6 9 => 7 17 14 20
2 3 -2 0
1 -3 2 0
-1 -2 1 2
0 -1 -1 3
# twice: 8 1 6 9 => 7 17 14 20
2 3 -2 0
1 -3 2 0
2 1 -2 1
0 -1 -1 3
# twice: 21 19 18 28 => 97 95 86 134
2 3 3 -2
0 3 -1 2
1 1 1 1
2 0 2 2
# twice: 7 17 14 20 => 7 54 57 70
3 -2 0 1
0 0 1 2
2 3 -2 1
1 1 -1 3
# twice: 7 17 14 20 => 7 57 54 70
3 -2 0 1
2 1 -1 2
0 2 0 1
1 1 -1 3
# twice: 17 7 14 20 => 84 43 21 88
3 -1 0 2
1 -2 0 2
-2 1 2 1
2 -2 2 2
# twice: 18 19 21 28 => 94 99 96 139
3 1 1 0
2 0 -1 3
0 1 1 2
2 1 0 3
# twice: 8 1 6 9 => 17 7 14 20
3 2 -3 1
0 -2 3 -1
-1 -2 1 2
0 -1 -1 3
# twice: 8 1 6 9 => 17 7 14 20
3 2 -3 1
0 -2 3 -1
2 1 -2 1
0 -1 -1 3
# twice: 8 1 6 9 => 17 14 7 20
3 2 -3 1
2 -2 3 -2
-3 -2 1 3
0 -1 -1 3
# twice: 8 1 6 9 => 17 14 7 20
3 2 -3 1
2 -2 3 -2
0 1 -2 2
0 -1 -1 3
# twice: 8 1 6 9 => 17 22 4 25
3 2 -3 1
3 -2 0 0
-2 -1 2 1
2 0 -3 3
# twice: 8 1 6 9 => 17 22 4 25
3 2 -3 1
3 -2 0 0
1 2 -1 0
2 0 -3 3
# twice: 8 1 6 9 => 17 7 14 20
3 2 -3 1
3 1 0 -2
-1 -2 1 2
0 -1 -1 3
# twice: 8 1 6 9 => 17 7 14 20
3 2 -3 1
3 1 0 -2
2 1 -2 1
0 -1 -1 3
# twice: 7 17 14 20 => 27 37 30 46
3 2 -2 0
2 -3 1 3
1 -3 1 3
3 -1 3 0
# twice: 18 19 21 28 => 99 94 96 139
3 2 -1 1
2 -1 1 2
0 1 1 2
2 1 0 3
# twice: 17 4 22 25 => 59 58 69 90
3 2 0 0
1 -3 -1 3
-3 1 3 2
3 2 -2 3
# twice: 10 3 18 19 => 16 23 41 44
3 2 1 -2
-1 -1 2 0
-2 2 2 1
2 2 1 0
# twice: 14 17 7 20 => 37 27 30 46
3 2 3 -3
-2 2 3 0
2 -3 -1 3
3 -1 3 0
# twice: 19 18 21 28 => 97 86 95 134
3 3 2 -2
1 1 1 1
0 1 1 2
2 3 2 0
